"1263","systemtrans-team-cdl-a-drivers/cdlmarketing/versionB","CDL Marketing","System Transport | Team CDL A Drivers Version B","tbl_intermodal","0","1",NULL,"2019-08-24 15:12:37"
"1264","twt-experienced-cdl-a-drivers/cdlmarketing/versionB","CDL Marketing","TWT | Experienced CDL A Drivers Version B","tbl_intermodal","0","1",NULL,"2019-08-24 15:14:01"
"1265","twt-team-cdl-a-drivers/cdlmarketing/versionB","CDL Marketing","TWT | Team CDL A Drivers Version B","tbl_intermodal","0","1",NULL,"2019-08-24 15:15:23"
"1266","jjw-experienced-cdl-a-drivers/cdlmarketing/versionB","CDL Marketing","JJW | Experience CDL A Drivers | Bulk Transport Tanker Version B","tbl_intermodal","0","1",NULL,"2019-08-24 15:16:34"
"1267","systemtrans-experienced-cdl-a-drivers/cdljobs/versionB","CDLJobs","System Trans | Experienced CDL A Drivers Version B","tbl_intermodal","0","1",NULL,"2019-08-24 15:22:46"
"1268","systemtrans-team-cdl-a-drivers/cdljobs/versionB","CDLJobs","System Transport | Team CDL A Drivers Version B","tbl_intermodal","0","1",NULL,"2019-08-24 15:25:09"
"1269","twt-experienced-cdl-a-drivers/cdljobs/versionB","CDLJobs","TWT | Experienced CDL A Drivers Version B","tbl_intermodal","0","1",NULL,"2019-08-24 15:26:44"
"1270","twt-team-cdl-a-drivers/cdljobs/versionB","CDLJobs","TWT | Team CDL A Drivers Version B","tbl_intermodal","0","1",NULL,"2019-08-24 15:27:57"
"1271","jjw-experienced-cdl-a-drivers/cdljobs/versionB","CDLJobs","JJW | Experience CDL A Drivers | Bulk Transport Tanker Version B","tbl_intermodal","0","1",NULL,"2019-08-24 15:29:28"
"1272","systemtrans-experienced-cdl-a-drivers/craigslist/versionB","Craigslist","System Trans | Experienced CDL A Drivers Version B","tbl_intermodal","0","1",NULL,"2019-08-24 15:31:09"
"1273","systemtrans-team-cdl-a-drivers/craigslist/versionB","Craigslist","System Transport | Team CDL A Drivers Version B","tbl_intermodal","0","1",NULL,"2019-08-24 15:32:34"
"1274","twt-experienced-cdl-a-drivers/craigslist/versionB","Craigslist","TWT | Experienced CDL A Drivers Version B","tbl_intermodal","0","1",NULL,"2019-08-24 15:33:52"
"1275","twt-team-cdl-a-drivers/craigslist/versionB","Craigslist","TWT | Team CDL A Drivers Version B","tbl_intermodal","0","1",NULL,"2019-08-24 15:35:28"
"1276","jjw-experienced-cdl-a-drivers/craigslist/versionB","Craigslist","JJW | Experience CDL A Drivers | Bulk Transport Tanker Version B","tbl_intermodal","0","1",NULL,"2019-08-24 15:36:40"
"1277","systemtrans-experienced-cdl-a-drivers/fatj/versionB","Find A Trucker Job","System Trans | Experienced CDL A Drivers Version B","tbl_intermodal","0","1",NULL,"2019-08-24 15:38:12"
"1278","systemtrans-team-cdl-a-drivers/fatj/versionB","Find A Trucker Job","System Transport | Team CDL A Drivers Version B","tbl_intermodal","0","1",NULL,"2019-08-24 15:39:30"
"1279","twt-experienced-cdl-a-drivers/fatj/versionB","Find A Trucker Job","TWT | Experienced CDL A Drivers Version B","tbl_intermodal","0","1",NULL,"2019-08-24 15:40:43"
"1280","twt-team-cdl-a-drivers/fatj/versionB","Find A Trucker Job","TWT | Team CDL A Drivers Version B","tbl_intermodal","0","1",NULL,"2019-08-24 15:41:58"
"1281","jjw-experienced-cdl-a-drivers/fatj/versionB","Find A Trucker Job","JJW | Experience CDL A Drivers | Bulk Transport Tanker Version B","tbl_intermodal","0","1",NULL,"2019-08-24 15:42:59"
"1282","systemtrans-experienced-cdl-a-drivers/hiremaster/versionB","HireMaster","System Trans | Experienced CDL A Drivers Version B","tbl_intermodal","0","1",NULL,"2019-08-24 15:44:25"
